feature,mean_importance
eat,-8.100531478927309e-07
region,0.0003775222266564904
height,0.00044164838260024597
experience,0.0016890732991928336
howlong,0.0021120786979271556
schedule,0.005536498748694785
background,0.007812006933801974
weight,0.022760788266614863
age,0.02655059712764072
athlete_id,0.09736399294160164
gender,0.9123155545467736
