timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-07-17T16:59:21,codecarbon,48b48127-e4d8-42ae-9369-89813eefa922,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,43.746650374960154,3.576699738275502e-05,8.175939660794566e-07,5.0,0.0,3.0,6.0747937442243304e-05,0.0,3.6442968645909184e-05,9.719090608815248e-05,United States,USA,illinois,,,macOS-13.5.2-arm64-arm-64bit,3.10.18,3.0.4,8,Apple M1,,,-87.6532,41.9409,16.0,machine,N,1.0
2025-07-17T17:05:03,codecarbon,cadf50f1-0102-4ad2-9fe4-c2d39243f5b5,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.3065642090514302,1.0675500913420085e-06,8.170666883008016e-07,5.0,0.0,3.0,1.8133144680177797e-06,0.0,1.0875765282738334e-06,2.9008909962916127e-06,United States,USA,illinois,,,macOS-13.5.2-arm64-arm-64bit,3.10.18,3.0.4,8,Apple M1,,,-87.6532,41.9409,16.0,machine,N,1.0
2025-07-17T17:05:08,codecarbon,8749137f-a0ef-468a-8b5e-650091b2c0d3,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,4.199750792002305,3.43383323979348e-06,8.176278569510881e-07,5.0,0.0,3.0,5.8320542247707225e-06,0.0,3.498820278327912e-06,9.330874503098636e-06,United States,USA,illinois,,,macOS-13.5.2-arm64-arm-64bit,3.10.18,3.0.4,8,Apple M1,,,-87.6532,41.9409,16.0,machine,N,1.0
2025-07-17T17:05:10,codecarbon,77503341-cf35-4f17-af43-31110c113720,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.3373269161675125,2.7504097280715986e-07,8.153543628596118e-07,5.0,0.0,3.0,4.673519097397932e-07,0.0,2.800264925463125e-07,7.473784022861057e-07,United States,USA,illinois,,,macOS-13.5.2-arm64-arm-64bit,3.10.18,3.0.4,8,Apple M1,,,-87.6532,41.9409,16.0,machine,N,1.0
2025-07-17T17:05:13,codecarbon,81fe4211-b80b-46b0-97a3-bec649a91b06,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.142325332853943,9.212536267813173e-07,8.064722021700171e-07,5.0,0.0,3.0,1.5660023720960858e-06,0.0,9.373521523472543e-07,2.50335452444334e-06,United States,USA,illinois,,,macOS-13.5.2-arm64-arm-64bit,3.10.18,3.0.4,8,Apple M1,,,-87.6532,41.9409,16.0,machine,N,1.0
