feature,mean_importance
eat,-0.0016496110537349506
region,0.000791228212202355
experience,0.009833073053604268
schedule,0.011957707404418816
howlong,0.013838854393102229
background,0.016860232887582795
height,0.04651107787076984
age,0.09611623409877426
athlete_id,0.11634773078347398
weight,0.3532054164524146
gender,0.5183250170672984
