feature,mean_importance
eat,6.847942519218053e-05
region,0.0011290292910615784
experience,0.0022536861719915867
howlong,0.004853888718020038
background,0.0049172564212287325
height,0.006185953889978069
schedule,0.022025904986404977
age,0.07277959081734517
athlete_id,0.13061542369622123
weight,0.16761465906698766
gender,0.6631700686829853
