feature,mean_importance
height,-5.289723719336115e-05
eat,2.4868105414432852e-05
region,0.0007965161758028749
experience,0.0024529452583506805
howlong,0.00479569106937926
schedule,0.00977977239363501
background,0.012632341879685626
age,0.05790641776252893
weight,0.06896933374480342
athlete_id,0.12995711434383142
gender,0.8016380003631159
