feature,mean_importance
eat,0.0013896057361212188
region,0.00641525251998607
howlong,0.012346024860476373
schedule,0.01860737917532785
experience,0.022150975730931017
background,0.02388174413782452
height,0.03693179437194125
age,0.08223261834122457
athlete_id,0.08293119207750929
weight,0.29753680441018415
gender,0.5110235416799694
