Learner 1,counter
0.5183352961305857,0
0.0296524200754537,0
0.023013881731796,0
0.0228691926691551,0
0.0218332115190983,0
0.0218221046626201,0
0.0193760293467497,0
0.0189915576102315,0
0.0151986002602461,0
0.014845722076044,0
0.0131073915210554,0
0.0111581839030444,0
0.0074465258667778,0
0.006341056496195,0
0.0053937619212832,0
0.0008130172166846,0
0.0006522852644579,0
0.0005553571301489,0
0.0003480530830002,0
0.0003314678621664,0
7.249140109312213e-05,1
-0.000108760959321,1
