feature,mean_importance
eat,0.0009127813333585588
region,0.007202481501288072
howlong,0.013517912625323508
schedule,0.018085753879627665
experience,0.021673783500236687
background,0.0229930320141357
height,0.036745084416390614
age,0.08084610317826843
athlete_id,0.08656583233865113
weight,0.29959933873695743
gender,0.5361155678442466
