feature,mean_importance
eat,-0.0009342788922282796
region,0.0008997125308638498
experience,0.004047542544784388
schedule,0.007887139646155972
howlong,0.013275648373090587
background,0.017896803566070207
height,0.04581838019939081
age,0.10395767498321953
athlete_id,0.12957209537570588
weight,0.32048900218877463
gender,0.5279487250694952
