feature,mean_importance
region,0.0
height,0.0
eat,0.0
experience,0.0
howlong,0.0
background,33.194841711392655
schedule,510.4174550882926
age,3602.2892351925766
athlete_id,8099.6272371792
weight,8827.065859725839
gender,59166.51192313074
