0,0.17837309196190906,
1,0.1394303535285147,
2,0.13672785057193348,
3,0.13447532429942188,
4,0.13339136810272667,
5,0.13382196627679935,
6,0.13199612017022036,
7,0.13167503542348474,
8,0.13056862900737445,
9,0.129493506809206,
10,0.1300995175988833,
11,0.13013176618315933,
12,0.13078463683788621,
13,0.13223488557072155,
14,0.13004268658688276,
15,0.132537197242991,
16,0.13172520609757046,
17,0.13120287125129287,
18,0.1302469943428022,
19,0.13061223938281968,
20,0.13181597810665807,
21,0.129506149861343,
22,0.1312583155086559,
23,0.13088036297864036,
24,0.12961751515220535,
25,0.1303985945326922,
26,0.1295568601806861,
27,0.12953824470657369,
28,0.12713745830947226,
29,0.13106809699149197,
