feature,mean_importance
eat,-2.2204460492503132e-17
region,-1.1102230246251566e-17
height,0.00014668915095921163
background,0.0008944359506825594
experience,0.00247466756280047
howlong,0.019080480047117154
age,0.03686034958568947
schedule,0.04508520654175254
weight,0.1659724126489623
gender,0.7666621392573865
