0,0.6173245685296975,0.6299756992153277
1,0.6140514828426517,0.6276776820288883
2,0.6119407746699482,0.6253249285296872
3,0.6117680869391656,0.6253133130007851
4,0.6118053696132204,0.6252851474126407
5,0.6116778017610865,0.6250731718529997
6,0.6115483319502966,0.6249499561095293
7,0.6108658658816947,0.6240738625026603
8,0.6109803191379101,0.6242175490515339
9,0.6111335157535323,0.6244372984920944
10,0.6111353609059403,0.624533283815739
11,0.611101684362374,0.6247438164319912
12,0.6111712192367005,0.6248897728330398
13,0.6109748166442063,0.6246378282562314
14,0.6108023502510892,0.6243948659690101
15,0.6109338808997151,0.6245898654914872
16,0.6109259385240663,0.6246349493515447
17,0.6109460686108829,0.6247477338027121
18,0.6109835716963875,0.6247903765392377
19,0.6109721587180486,0.6247574979927845
20,0.6109466082930273,0.6247631030695439
21,0.6108402123347836,0.6246486095083316
22,0.6107068739407383,0.6244729992159812
23,0.6107348348459375,0.6244881799830063
24,0.6107464114592156,0.6245128101816311
25,0.6106336660869294,0.6243626259747104
26,0.6106344415333542,0.6243766177708487
27,0.6105094311355974,0.6242509354291166
28,0.6105096716594319,0.6242697986665754
29,0.6104389589443776,0.6242345177408791
30,0.6104148863978062,0.6242188816180159
31,0.6103949453913001,0.6241965058691992
32,0.6103822889472252,0.6242026899316555
33,0.6103717550603783,0.6242390341743527
34,0.6103714369347547,0.6242358416083379
35,0.6104179532404187,0.6242754695978027
36,0.6104402708632336,0.624387455996401
37,0.610439686787013,0.6243707433788739
38,0.6104285645107992,0.6244131657856429
39,0.6104053369635767,0.6243604922535784
40,0.6104018783276361,0.6243794334264944
41,0.610358767203787,0.624376624334755
42,0.6103587199590382,0.6244006717034666
43,0.6103833875319541,0.6244085831977011
44,0.6104043424558843,0.6243758913182577
45,0.6104269615468373,0.6244286261713661
46,0.6103689021480637,0.6243359941580423
47,0.6103612502497315,0.6243708343025032
48,0.6103407529760463,0.6243214154313701
49,0.6103309285399224,0.6243248022106368
50,0.6103594219118298,0.6243279526283769
51,0.610304326312436,0.6242891200001518
52,0.6103033506177696,0.6242890512311641
53,0.6103048321081007,0.6243046452615639
54,0.6102469054687956,0.6242188010126395
55,0.6102355918534715,0.6242154928308921
56,0.6102163577059075,0.6242084901423168
